pid,trial,condition,samples,n,sum_na,pupil
3,4,reward,8601,200,0,0.39191001342626314
3,4,reward,8801,200,0,0.3741560591293986
3,4,reward,9001,200,0,0.41266624417604547
3,4,reward,9201,200,126,0.44907136518381713
3,4,reward,9401,200,173,0.5291102230105685
3,4,reward,9601,200,0,0.5332686072854335
3,4,reward,9801,200,0,0.5212448850171068
3,4,reward,10001,200,0,0.47274084101813135
3,4,reward,10201,200,0,0.4371626823248686
3,4,reward,10401,200,0,0.4195648976426455
3,4,reward,10601,200,0,0.41476202894604025
3,4,reward,10801,200,0,0.43629173733263976
3,4,reward,11001,200,0,0.4765180114935236
3,4,reward,11201,200,75,0.4964855177498644
3,4,reward,11601,200,58,0.5254831017591295
3,4,reward,11801,200,8,0.5375484250857951
3,4,reward,12201,200,108,0.36863965435563745
3,4,reward,12401,200,0,0.3874637821850354
3,4,reward,12601,200,0,0.4212657659328053
3,4,reward,12801,200,0,0.4122900099216482
3,4,reward,13001,200,0,0.42339195081816244
3,4,reward,13201,200,0,0.45800401693355686
3,4,reward,13401,200,0,0.49357641063077656
3,4,reward,13601,200,0,0.5360391117248854
3,4,reward,13801,200,0,0.5444934153089773
3,4,reward,14001,200,0,0.5574623814553553
3,4,reward,14201,200,0,0.5552434519284438
3,4,reward,14401,200,173,0.5396438998370932
3,4,reward,14601,200,160,0.46504637010507294
3,4,reward,14801,200,0,0.4906520105862098
3,4,reward,15001,200,0,0.4968224250763431
3,4,reward,15201,200,0,0.38656554560422063
3,4,reward,15401,200,0,0.31407873146161536
3,4,reward,15601,200,0,0.2588896961522727
3,4,reward,15801,200,0,0.21531563045968438
3,4,reward,16001,200,0,0.1792928399057051
3,4,reward,16201,200,0,0.20069510072001098
3,4,reward,16401,200,4,0.2647753349427066
3,4,reward,16801,200,95,0.3529685825146481
3,4,reward,17001,200,37,0.3694850580940645
3,4,reward,17401,200,62,0.3738330900653263
3,4,reward,17601,200,0,0.4036611062402135
3,4,reward,17801,200,0,0.3990351145838595
3,4,reward,18001,200,0,0.34785323204142043
3,4,reward,18201,200,0,0.3181799729014254
3,4,reward,18401,200,0,0.31821000020149837
3,4,reward,18601,200,0,0.3463887131943253
3,4,reward,18801,200,0,0.4086709388702696
3,4,reward,19001,200,0,0.42157545204508706
3,4,reward,19201,200,0,0.42831019395001535
3,4,reward,19401,200,0,0.40013585811699987
3,4,reward,19601,200,35,0.3479517451052193
3,4,reward,20001,200,61,0.1875007108270951
3,4,reward,20201,200,0,0.16852094697521608
3,4,reward,20401,200,0,0.14242988230047768
3,4,reward,20601,200,0,0.08691674954116664
3,4,reward,20801,200,0,0.08656354973196097
3,4,reward,21001,200,0,0.13852562357744636
3,4,reward,21201,200,0,0.26443016945519693
3,4,reward,21401,200,0,0.45153853312905096
3,4,reward,21601,200,0,0.6000471215368309
3,4,reward,21801,200,0,0.6811143809542083
3,4,reward,22001,200,0,0.7297853015009002
3,4,reward,22201,200,0,0.7381244845602635
3,4,reward,22401,200,0,0.733068120609391
3,4,reward,22601,200,0,0.7181093511836572
3,4,reward,22801,200,0,0.7124979832241652
3,4,reward,23001,200,0,0.6928063371782089
3,4,reward,23201,200,0,0.6836656102108027
3,4,reward,23401,200,0,0.684067895061032
3,4,reward,23601,200,0,0.6898411770768943
3,4,reward,23801,200,0,0.6862314918226787
3,4,reward,24001,200,0,0.6974269438117036
3,4,reward,24201,200,152,0.7077364803456261
3,4,reward,24601,200,14,0.7358432628827635
3,4,reward,24801,200,0,0.6981601005570276
3,4,reward,25001,200,0,0.5705612889842009
3,4,reward,25201,200,0,0.49899510441949435
3,4,reward,25401,200,0,0.49654922881622643
3,4,reward,25601,200,0,0.5136038589217139
3,4,reward,25801,200,0,0.5383450370522176
3,4,reward,26001,200,101,0.5682095152902481
3,4,reward,26201,200,198,0.6130970448000526
3,4,reward,26401,200,0,0.611864761659
3,4,reward,26601,200,0,0.5354972489076222
3,4,reward,26801,200,0,0.355849947959071
3,4,reward,27001,200,0,0.23902429286279595
3,4,reward,27201,200,0,0.18631261042245467
3,4,reward,27401,200,0,0.1803971514035883
3,4,reward,27601,200,0,0.16614050546565282
3,4,reward,27801,200,0,0.20317024116005453
3,4,reward,28001,200,0,0.268767369555715
3,4,reward,28201,200,0,0.31940833919918943
3,4,reward,28401,200,0,0.3403037950438618
3,4,reward,28601,200,0,0.35075397646788214
3,4,reward,28801,200,0,0.4149207659934681
3,4,reward,29001,200,0,0.4872336860857702
3,4,reward,29201,200,0,0.5249964557081275
3,4,reward,29401,200,0,0.5638101860558737
3,4,reward,29601,200,0,0.6082820324922916
3,4,reward,29801,200,0,0.6559219562183568
3,4,reward,30001,200,0,0.6975634937073425
3,4,reward,30201,200,0,0.7300084236683909
3,4,reward,30401,200,198,0.7389729152023234
3,4,reward,30601,200,51,0.734664892723651
3,4,reward,30801,200,0,0.7229810675260115
3,4,reward,31001,200,164,0.7072835259526157
3,4,reward,31201,200,169,0.5637600135341324
3,4,reward,31401,200,0,0.5367462794136
3,4,reward,31601,200,0,0.5310660039655754
3,4,reward,31801,200,0,0.49167699264174825
3,4,reward,32001,200,0,0.4755139929102225
3,4,reward,32201,200,0,0.4934841601073555
3,4,reward,32401,200,0,0.5003358524737356
3,4,reward,32601,200,0,0.5247343781529533
3,4,reward,32801,200,63,0.572340349557943
3,4,reward,33201,200,37,0.5935428717544234
3,4,reward,33401,200,0,0.5830837561611276
3,4,reward,33601,200,0,0.5381174297678593
3,4,reward,33801,200,0,0.5136893791190658
3,4,reward,34001,200,0,0.46986725539465635
3,4,reward,34201,200,0,0.4525713503175874
3,4,reward,34401,200,0,0.5055995366833859
3,4,reward,34601,200,0,0.5862204700214335
3,4,reward,34801,200,0,0.6551015075719387
3,4,reward,35001,200,0,0.6770315994132855
3,4,reward,35201,200,0,0.6465677654564743
3,4,reward,35401,200,0,0.5663774172219866
3,4,reward,35601,200,0,0.5435307192747214
3,4,reward,35801,200,0,0.529162614859821
3,4,reward,36001,200,0,0.47995471935789447
3,4,reward,36201,200,127,0.4736704546511331
3,4,reward,36401,200,172,0.5442516244668022
3,4,reward,36601,200,0,0.5674775915673155
3,4,reward,36801,200,0,0.5917089777680238
3,4,reward,37001,200,0,0.5576876772547011
3,4,reward,37201,200,0,0.5723634863813627
3,4,reward,37401,200,0,0.5758095436471429
3,4,reward,37601,200,0,0.5777952855412389
3,4,reward,37801,200,0,0.5710048664139774
3,4,reward,38001,200,0,0.601240167997801
3,4,reward,38201,200,0,0.6468985148841958
3,4,reward,38401,200,0,0.6519671017933493
3,4,reward,38601,200,0,0.6680030257190251
3,4,reward,38801,200,0,0.6674931264297456
3,4,reward,39001,200,0,0.6761777141062251
3,4,reward,39201,200,175,0.6938676088369281
3,4,reward,39401,200,91,0.7553294350627436
3,4,reward,39601,200,0,0.7622856691156713
3,4,reward,39801,192,0,0.7207700707505617
3,5,reward,1,200,0,-0.057792820116344
3,5,reward,201,200,32,-0.10444766054333879
3,5,reward,601,200,184,-0.027380662004742005
3,5,reward,801,200,0,0.00265124551339065
3,5,reward,1001,200,32,0.09746936608937137
3,5,reward,1401,200,84,0.12786425389204636
3,5,reward,1601,200,0,0.1852732774860065
3,5,reward,1801,200,0,0.22120181296922667
3,5,reward,2001,200,0,0.2094145883816606
3,5,reward,2201,200,0,0.22654437730134452
3,5,reward,2401,200,0,0.22644714220531095
3,5,reward,2601,200,0,0.21638302504153312
3,5,reward,2801,200,0,0.2500662176353895
3,5,reward,3001,200,0,0.263528319989888
3,5,reward,3201,200,0,0.2744263785520336
3,5,reward,3401,200,0,0.2817913760583644
3,5,reward,3601,200,0,0.2742498979605219
3,5,reward,3801,200,130,0.2605944763996741
3,5,reward,4001,200,153,0.30879569413416924
3,5,reward,4201,200,0,0.3257822353779855
3,5,reward,4401,200,0,0.2958598950659342
3,5,reward,4601,200,0,0.18772034699734633
3,5,reward,4801,200,196,0.152360373515161
3,5,reward,5001,200,87,0.11824990325952955
3,5,reward,5201,200,0,0.1427676962258458
3,5,reward,5401,200,0,0.1513934441512088
3,5,reward,5601,200,0,0.12433427845694983
3,5,reward,5801,200,0,0.12439654799214697
3,5,reward,6001,200,0,0.14571070322253996
3,5,reward,6201,200,0,0.16524621823328275
3,5,reward,6401,200,0,0.21282660405705056
3,5,reward,6601,200,0,0.22895547038684613
3,5,reward,6801,200,0,0.21464048115412693
3,5,reward,7001,200,0,0.20169723663158587
3,5,reward,7201,200,0,0.25266095151107487
3,5,reward,7401,200,27,0.23108044865866764
3,5,reward,7801,200,105,0.45622336493263266
3,5,reward,8001,200,0,0.526542268891672
3,5,reward,8201,200,0,0.4596681143338844
3,5,reward,8401,200,0,0.31745671296980293
3,5,reward,8601,200,0,0.264184070091518
3,5,reward,8801,200,0,0.24384518742459882
3,5,reward,9001,200,0,0.2412804647201459
3,5,reward,9201,200,0,0.2370366169888582
3,5,reward,9401,200,0,0.27930623470551325
3,5,reward,9601,200,0,0.3046256536564581
3,5,reward,9801,200,76,0.3100955387143905
3,5,reward,10201,200,24,0.22283864962546227
3,5,reward,10401,200,0,0.1922420393067691
3,5,reward,10601,200,0,0.08325414398614972
3,5,reward,10801,200,0,0.0033961549093790362
3,5,reward,11001,200,0,-0.012260431699285763
3,5,reward,11201,200,0,-0.0015034310755943146
3,5,reward,11401,200,0,-0.0022007252336490707
3,5,reward,11601,200,0,-0.016350703417016398
3,5,reward,11801,200,0,-0.02670773981991111
3,5,reward,12001,200,0,-0.00241190443405328
3,5,reward,12201,200,0,0.0473520236732771
3,5,reward,12401,200,0,0.11027554474055831
3,5,reward,12601,200,0,0.18479716486881356
3,5,reward,12801,200,0,0.24100945670747587
3,5,reward,13001,200,0,0.23583118783160129
3,5,reward,13201,200,73,0.2335550136881336
3,5,reward,13601,200,26,0.27591363728433393
3,5,reward,13801,200,0,0.2739780504296577
3,5,reward,14001,200,0,0.19614109018233897
3,5,reward,14201,200,0,0.1521389513202028
3,5,reward,14401,200,0,0.14106138334957888
3,5,reward,14601,200,0,0.13731146065351907
3,5,reward,14801,200,0,0.13812564099782082
3,5,reward,15001,200,0,0.14037275426193835
3,5,reward,15201,200,0,0.14986130952931317
3,5,reward,15401,200,55,0.1551838195817506
3,5,reward,15601,200,194,0.14665010942872483
3,5,reward,15801,200,0,0.14234375143169037
3,5,reward,16001,200,0,0.11384835893693325
3,5,reward,16201,200,0,0.008450946612553273
3,5,reward,16401,200,0,-0.05948066923223676
3,5,reward,16601,200,0,-0.0897421627628128
3,5,reward,16801,200,21,-0.07321805767264541
3,5,reward,17201,200,62,0.02868651705906051
3,5,reward,17401,200,0,0.05801522138703524
3,5,reward,17601,200,0,0.026366143361461505
3,5,reward,17801,200,0,-0.027011556613691024
3,5,reward,18001,200,0,-0.026723511339544592
3,5,reward,18201,200,0,0.013318670390099926
3,5,reward,18401,200,186,0.038754865857317376
3,5,reward,18601,200,63,0.13936288281316037
3,5,reward,18801,200,0,0.17400510889952972
3,5,reward,19001,200,0,0.1853969597148443
3,5,reward,19201,200,0,0.19305374274901765
3,5,reward,19401,200,52,0.2006713367977888
3,5,reward,19801,200,31,0.20472905151853688
3,5,reward,20001,200,0,0.204245915914699
3,5,reward,20201,200,0,0.14166262275175576
3,5,reward,20401,200,0,0.08669374933884705
3,5,reward,20601,200,0,0.08490172684568364
3,5,reward,20801,200,0,0.12046144699026028
3,5,reward,21001,200,0,0.15461312215503298
3,5,reward,21201,200,0,0.24196872899551894
3,5,reward,21401,200,0,0.3556582129940821
3,5,reward,21601,200,0,0.42449678099844157
3,5,reward,21801,200,0,0.4504032082381504
3,5,reward,22001,200,0,0.4943449750268193
3,5,reward,22201,200,0,0.5696413047807536
3,5,reward,22401,200,0,0.6320739592258793
3,5,reward,22601,200,0,0.662965849775176
3,5,reward,22801,200,0,0.6862717190126322
3,5,reward,23001,200,0,0.6487755578504095
3,5,reward,23201,200,0,0.5692427991609605
3,5,reward,23401,200,85,0.5322410422467748
3,5,reward,23801,200,15,0.6892057251213625
3,5,reward,24001,200,0,0.7099345322701657
3,5,reward,24201,200,0,0.6594704422339122
3,5,reward,24401,200,0,0.6307689589965849
3,5,reward,24601,200,0,0.6479816896257883
3,5,reward,24801,200,0,0.6827880106217755
3,5,reward,25001,200,0,0.704124299259574
3,5,reward,25201,200,0,0.6897206021380786
3,5,reward,25401,200,0,0.6710048144704578
3,5,reward,25601,200,0,0.6503532346031052
3,5,reward,25801,200,0,0.5980468281555242
3,5,reward,26001,200,0,0.5141808989354765
3,5,reward,26201,200,66,0.43768763656554777
3,5,reward,26601,200,50,0.24183366321361155
3,5,reward,26801,200,0,0.21959017295366623
3,5,reward,27001,200,0,0.193360069781342
3,5,reward,27201,200,0,0.15940501851466968
3,5,reward,27401,200,0,0.17645535832305498
3,5,reward,27601,200,0,0.22256616766427917
3,5,reward,27801,200,0,0.27219060104299836
3,5,reward,28001,200,0,0.33417894425350236
3,5,reward,28201,200,0,0.39040739003866426
3,5,reward,28401,200,0,0.4042927606477939
3,5,reward,28601,200,0,0.416150262149902
3,5,reward,28801,200,0,0.45214357583299414
3,5,reward,29001,200,0,0.49739359547079937
3,5,reward,29201,200,0,0.49622364547807857
3,5,reward,29401,200,0,0.4736338142745598
3,5,reward,29601,200,0,0.4815576415771826
3,5,reward,29801,200,0,0.46839739652292084
3,5,reward,30001,200,0,0.474221332817735
3,5,reward,30201,200,0,0.47950799553547857
3,5,reward,30401,200,0,0.4763249780891407
3,5,reward,30601,200,196,0.47488767112873576
3,5,reward,31001,200,3,0.5763949625997641
3,5,reward,31201,200,0,0.5188240216962317
3,5,reward,31401,200,0,0.3553029769221971
3,5,reward,31601,200,0,0.25932113965554626
3,5,reward,31801,200,0,0.2254380081685951
3,5,reward,32001,200,0,0.23569689895371604
3,5,reward,32201,200,0,0.2621398734823124
3,5,reward,32401,200,0,0.30246256741374083
3,5,reward,32601,200,0,0.3424581579216056
3,5,reward,32801,200,0,0.3821473880052599
3,5,reward,33001,200,0,0.4224468496756267
3,5,reward,33201,200,0,0.46823721798145795
3,5,reward,33401,200,0,0.4659467237613547
3,5,reward,33601,200,0,0.47989963452154744
3,5,reward,33801,200,0,0.5188865125619568
3,5,reward,34001,200,0,0.5617414327287394
3,5,reward,34201,200,0,0.6055794840068723
3,5,reward,34401,200,0,0.613544950046805
3,5,reward,34601,200,0,0.5876290418396194
3,5,reward,34801,200,0,0.5284449241830123
3,5,reward,35001,200,0,0.4625770395639998
3,5,reward,35201,200,0,0.4180197381396818
3,5,reward,35401,200,0,0.4047059947717058
3,5,reward,35601,200,0,0.4010499684888146
3,5,reward,35801,200,0,0.4581952712081024
3,5,reward,36001,200,109,0.5059237477204911
3,5,reward,36601,200,141,0.4783851479492189
3,5,reward,36801,200,25,0.5316934243573783
3,5,reward,37201,200,74,0.3447226443428764
3,5,reward,37401,200,0,0.3005801792147192
3,5,reward,37601,200,0,0.22780862113911649
3,5,reward,37801,200,174,0.17252739909259024
3,5,reward,38001,200,92,0.07768666737329107
3,5,reward,38201,200,0,0.07756547071456793
3,5,reward,38401,200,0,0.11275250619343537
3,5,reward,38601,200,0,0.11429201097064451
3,5,reward,38801,200,23,0.12149116483835534
3,5,reward,39201,200,93,0.17483985576240924
3,5,reward,39401,200,0,0.22291529336362578
3,5,reward,39601,200,0,0.2265928422628282
3,5,reward,39801,193,0,0.22601333246307423
3,6,neutral,1,200,0,0.051923479286711816
3,6,neutral,201,200,0,0.06501001657248176
3,6,neutral,401,200,0,0.10031049423220721
3,6,neutral,601,200,32,0.1374939226775776
3,6,neutral,1401,200,84,0.3600735381497796
3,6,neutral,1601,200,0,0.4214668154879427
3,6,neutral,1801,200,0,0.30585297873780437
3,6,neutral,2001,200,0,0.1605709459858889
3,6,neutral,2201,200,0,0.10405805362777927
3,6,neutral,2401,200,0,0.10932716123629481
3,6,neutral,2601,200,0,0.14576312742127467
3,6,neutral,2801,200,0,0.18758329047862451
3,6,neutral,3001,200,0,0.21991704904979603
3,6,neutral,3201,200,0,0.2615787662975837
3,6,neutral,3401,200,97,0.3012229311813304
3,6,neutral,3801,200,2,0.3524971626065472
3,6,neutral,4001,200,0,0.38532075314506337
3,6,neutral,4201,200,0,0.32621457153415245
3,6,neutral,4401,200,0,0.29219077217608713
3,6,neutral,4601,200,0,0.29263339190405674
3,6,neutral,4801,200,0,0.29717646763584304
3,6,neutral,5001,200,180,0.3155934909438013
3,6,neutral,5201,200,120,0.4023768964384504
3,6,neutral,5401,200,0,0.4388552489741667
3,6,neutral,5601,200,0,0.44587617826464876
3,6,neutral,5801,200,0,0.39026548526617316
3,6,neutral,6001,200,0,0.37149569685424166
3,6,neutral,6201,200,0,0.38384108564723485
3,6,neutral,6401,200,0,0.40443338156346015
3,6,neutral,6601,200,0,0.42964270907956253
3,6,neutral,6801,200,0,0.4582160652111179
3,6,neutral,7001,200,0,0.46106010255030194
3,6,neutral,7201,200,0,0.47662589374594944
3,6,neutral,7401,200,0,0.4716770837581897
3,6,neutral,7601,200,111,0.4566735244432897
3,6,neutral,7801,200,172,0.3897972828387739
3,6,neutral,8001,200,0,0.3702418180610665
3,6,neutral,8201,200,0,0.35001551126822755
3,6,neutral,8401,200,0,0.26029153439953817
3,6,neutral,8601,200,0,0.1782568271980276
3,6,neutral,8801,200,0,0.19156705053309772
3,6,neutral,9001,200,0,0.21707813458718914
3,6,neutral,9201,200,0,0.24046404127798676
3,6,neutral,9401,200,0,0.2839746101522893
3,6,neutral,9601,200,143,0.28797027893299815
3,6,neutral,10001,200,106,0.32501004196057964
3,6,neutral,10201,200,0,0.3859606587500684
3,6,neutral,10401,200,0,0.45786771402722004
3,6,neutral,10601,200,0,0.415839406265438
3,6,neutral,10801,200,0,0.39819583973335354
3,6,neutral,11001,200,0,0.4058942526801928
3,6,neutral,11201,200,0,0.44441134952866473
3,6,neutral,11401,200,0,0.4854686279056076
3,6,neutral,11601,200,0,0.5182142026870108
3,6,neutral,11801,200,0,0.5417058847232922
3,6,neutral,12001,200,0,0.600338486652153
3,6,neutral,12201,200,0,0.5598030450161638
3,6,neutral,12401,200,0,0.5576397186339608
3,6,neutral,12601,200,0,0.5688377910548703
3,6,neutral,12801,200,0,0.4884588835504284
3,6,neutral,13001,200,0,0.43673793341678413
3,6,neutral,13201,200,0,0.42181978447722657
3,6,neutral,13401,200,0,0.41321770151307674
3,6,neutral,13601,200,0,0.41209898274534223
3,6,neutral,13801,200,0,0.42874732691333906
3,6,neutral,14001,200,0,0.4500798479946233
3,6,neutral,14201,200,0,0.4452536740128105
3,6,neutral,14401,200,0,0.4188223191724684
3,6,neutral,14601,200,0,0.4062519765656
3,6,neutral,14801,200,0,0.4113414909935817
3,6,neutral,15001,200,0,0.44536924565856334
3,6,neutral,15201,200,0,0.4769375468310335
3,6,neutral,15401,200,0,0.4539505073201864
3,6,neutral,15601,200,0,0.43274408138279996
3,6,neutral,15801,200,0,0.42434929538894217
3,6,neutral,16001,200,0,0.4328999549062257
3,6,neutral,16201,200,0,0.44075439335349825
3,6,neutral,16401,200,0,0.448462648308902
3,6,neutral,16601,200,0,0.4365799567846823
3,6,neutral,16801,200,0,0.42278093722500376
3,6,neutral,17001,200,188,0.42089500818606324
3,6,neutral,17201,200,161,0.40710920753030644
3,6,neutral,17401,200,0,0.4025090532835724
3,6,neutral,17601,200,0,0.35384806598671625
3,6,neutral,17801,200,0,0.2778111244410445
3,6,neutral,18001,200,0,0.23177572396105778
3,6,neutral,18201,200,0,0.20415139778002425
3,6,neutral,18401,200,187,0.21173314801026408
3,6,neutral,19601,200,80,0.4686794749287337
3,6,neutral,19801,200,0,0.4475717435813027
3,6,neutral,20001,200,0,0.40041600266797056
3,6,neutral,20201,200,0,0.3042050779553575
3,6,neutral,20401,200,0,0.2552879371868196
3,6,neutral,20601,200,105,0.238603707610892
3,6,neutral,21001,200,78,0.2494130746476645
3,6,neutral,21201,200,0,0.32498756102146054
3,6,neutral,21401,200,0,0.3913116890657686
3,6,neutral,21601,200,0,0.35608323087245575
3,6,neutral,21801,200,0,0.3412558116666633
3,6,neutral,22001,200,0,0.3330868947209512
3,6,neutral,22201,200,0,0.37567500851702207
3,6,neutral,22401,200,0,0.41855925865167637
3,6,neutral,22601,200,0,0.3977795850590317
3,6,neutral,22801,200,3,0.3485068591252495
3,6,neutral,23201,200,113,0.3473132544464392
3,6,neutral,23401,200,0,0.3570083761901415
3,6,neutral,23601,200,0,0.3186384844102492
3,6,neutral,23801,200,0,0.20494146121611465
3,6,neutral,24001,200,102,0.17774773171306807
3,6,neutral,24401,200,30,0.20755509260489827
3,6,neutral,24601,200,0,0.2588607766591712
3,6,neutral,24801,200,0,0.2437596342651194
3,6,neutral,25001,200,0,0.25276093648011566
3,6,neutral,25201,200,0,0.21102518124086678
3,6,neutral,25401,200,0,0.2391126554044954
3,6,neutral,25601,200,0,0.22625227806367912
3,6,neutral,25801,200,0,0.20730486067042173
3,6,neutral,26001,200,0,0.2533917950345504
3,6,neutral,26201,200,0,0.3206793956747061
3,6,neutral,26401,200,0,0.36376797309850784
3,6,neutral,26601,200,0,0.38613273331056397
3,6,neutral,26801,200,0,0.3861038039908938
3,6,neutral,27201,200,132,0.3757227899973055
3,6,neutral,27401,200,0,0.40243150584224663
3,6,neutral,27601,200,0,0.39984287896739856
3,6,neutral,27801,200,0,0.3131874805154378
3,6,neutral,28001,200,0,0.26037333486815506
3,6,neutral,28201,200,0,0.24451443777774207
3,6,neutral,28401,200,166,0.24882770511442157
3,6,neutral,28601,200,150,0.29037570263325974
3,6,neutral,28801,200,0,0.34324608847687066
3,6,neutral,29001,200,0,0.33854993061065813
3,6,neutral,29201,200,0,0.34342117748979756
3,6,neutral,29401,200,0,0.34536775170366685
3,6,neutral,29601,200,182,0.3055546688820919
3,6,neutral,29801,200,101,0.14666507812925367
3,6,neutral,30001,200,0,0.1481854139449261
3,6,neutral,30201,200,0,0.14587668121364256
3,6,neutral,30401,200,0,0.10432511456350606
3,6,neutral,30601,200,0,0.09250568074104643
3,6,neutral,30801,200,0,0.15167039083240247
3,6,neutral,31001,200,0,0.22404314793062105
3,6,neutral,31201,200,0,0.26669791733005943
3,6,neutral,31401,200,0,0.28649110968451125
3,6,neutral,31601,200,0,0.3043995428417495
3,6,neutral,31801,200,0,0.33169404593675483
3,6,neutral,32001,200,0,0.36051951612059835
3,6,neutral,32201,200,0,0.34934540954744747
3,6,neutral,32401,200,0,0.30026369840764267
3,6,neutral,32601,200,0,0.23932175455533491
3,6,neutral,32801,200,0,0.1982848922850837
3,6,neutral,33001,200,113,0.18123843759202346
3,6,neutral,33201,200,170,0.16526035669917485
3,6,neutral,33401,200,0,0.1811722888407689
3,6,neutral,33601,200,0,0.22480537805013637
3,6,neutral,33801,200,0,0.18989560157927632
3,6,neutral,34001,200,0,0.16788864070686846
3,6,neutral,34201,200,0,0.1688547217376789
3,6,neutral,34401,200,0,0.18515539936751235
3,6,neutral,34601,200,0,0.18985530611873522
3,6,neutral,34801,200,0,0.2081723130837095
3,6,neutral,35001,200,0,0.21376379918434893
3,6,neutral,35201,200,0,0.18285200078893865
3,6,neutral,35401,200,0,0.18317743731085526
3,6,neutral,35601,200,0,0.17594580435461094
3,6,neutral,35801,200,0,0.16131667798613192
3,6,neutral,36001,200,0,0.1839843941784938
3,6,neutral,36201,200,0,0.2030439413000421
3,6,neutral,36401,200,0,0.21275759707511016
3,6,neutral,36601,200,0,0.25258405553611446
3,6,neutral,36801,200,77,0.2962707326574165
3,6,neutral,37201,200,56,0.3907792503543483
3,6,neutral,37401,200,0,0.3803528626398036
3,6,neutral,37601,200,0,0.30488223006388243
3,6,neutral,37801,200,0,0.2509558415132237
3,6,neutral,38001,200,0,0.21054646184728448
3,6,neutral,38201,200,0,0.21380837632253258
3,6,neutral,38401,200,0,0.21832756314363722
3,6,neutral,38601,200,0,0.21439770912850853
3,6,neutral,38801,200,0,0.2378326194578586
3,6,neutral,39001,200,0,0.2624203927856477
3,6,neutral,39201,200,0,0.2888916379279918
3,6,neutral,39401,200,0,0.32843902623120225
3,6,neutral,39601,200,0,0.37169327047695233
3,6,neutral,39801,192,100,0.3563546112879112
3,7,neutral,201,200,0,0.09013350515177723
3,7,neutral,401,200,0,0.11723261045944591
3,7,neutral,601,200,32,0.02064824153857549
3,7,neutral,1201,200,51,0.12672593393021456
3,7,neutral,1401,200,0,0.1913412841400797
3,7,neutral,1601,200,0,0.1183703960327006
3,7,neutral,1801,200,0,0.019442965448376114
3,7,neutral,2001,200,31,-0.06743937544380645
3,7,neutral,3001,200,185,0.47901065629760087
3,7,neutral,3201,200,0,0.5085782290828571
3,7,neutral,3401,200,0,0.3609185283283591
3,7,neutral,3601,200,0,0.07420311369235327
3,7,neutral,3801,200,0,-0.06511263573293001
3,7,neutral,4001,200,0,-0.09567580095606773
3,7,neutral,4201,200,146,-0.08357211140129582
3,7,neutral,5001,200,37,0.1929090649802101
3,7,neutral,5201,200,0,0.29233467291997833
3,7,neutral,5401,200,0,0.2075988670387727
3,7,neutral,5601,200,0,0.13859724960811398
3,7,neutral,5801,200,195,0.1227682214896958
3,7,neutral,6001,200,137,0.14565221477774654
3,7,neutral,6201,200,0,0.186138196597714
3,7,neutral,6401,200,0,0.2447792021510855
3,7,neutral,6601,200,0,0.2077676480129311
3,7,neutral,6801,200,0,0.13322505724106984
3,7,neutral,7001,200,0,0.08398754361161301
3,7,neutral,7201,200,0,0.09443789697217098
3,7,neutral,7401,200,0,0.12085778058341522
3,7,neutral,7601,200,27,0.1742214321881004
3,7,neutral,8001,200,39,0.2630938330632095
3,7,neutral,8201,200,0,0.27519910461853087
3,7,neutral,8401,200,0,0.22911125624248155
3,7,neutral,8601,200,0,0.19727755738832645
3,7,neutral,8801,200,26,0.2057765991101133
3,7,neutral,9601,200,190,0.4316140284764225
3,7,neutral,9801,200,0,0.5247524939789002
3,7,neutral,10001,200,0,0.5457598066612219
3,7,neutral,10201,200,0,0.39076361619691097
3,7,neutral,10401,200,175,0.323539516854596
3,7,neutral,10601,200,91,0.2555688491365164
3,7,neutral,10801,200,0,0.26484462584066326
3,7,neutral,11001,200,0,0.2745853997563195
3,7,neutral,11201,200,0,0.23194952514299144
3,7,neutral,11401,200,0,0.19614457047273762
3,7,neutral,11601,200,0,0.18427412995404294
3,7,neutral,11801,200,0,0.16829086741300248
3,7,neutral,12001,200,0,0.1797776808451735
3,7,neutral,12201,200,0,0.19327363955416943
3,7,neutral,12401,200,0,0.20921497946569234
3,7,neutral,12601,200,40,0.2669685092357563
3,7,neutral,13001,200,76,0.32528276377237947
3,7,neutral,13201,200,56,0.3264565462282975
3,7,neutral,13601,200,143,0.1393784008685616
3,7,neutral,13801,200,0,0.16197933211465423
3,7,neutral,14001,200,0,0.21041762658740612
3,7,neutral,14201,200,0,0.1812207937040236
3,7,neutral,14401,200,0,0.1403262807991337
3,7,neutral,14601,200,0,0.12574029770262177
3,7,neutral,14801,200,0,0.15250433189598675
3,7,neutral,15001,200,55,0.1773105980710393
3,7,neutral,15401,200,44,0.17256273272296596
3,7,neutral,15601,200,0,0.17268342572800452
3,7,neutral,15801,200,0,0.18717598369851132
3,7,neutral,16001,200,0,0.1723888077004358
3,7,neutral,16201,200,0,0.1390512368660718
3,7,neutral,16401,200,0,0.1273837116554408
3,7,neutral,16601,200,0,0.1324153212352691
3,7,neutral,16801,200,0,0.10355623130178482
3,7,neutral,17001,200,0,0.09622768937939091
3,7,neutral,17201,200,0,0.12435299643330763
3,7,neutral,17401,200,0,0.2010225564996884
3,7,neutral,17601,200,0,0.21922728858572602
3,7,neutral,17801,200,0,0.2014037921608457
3,7,neutral,18001,200,0,0.23619729316455898
3,7,neutral,18201,200,0,0.17621819135602945
3,7,neutral,18401,200,136,0.16197920363577123
