pid,trial,condition,time,pupil
1,18,reward,23001,0.9372418423752727
1,18,reward,23201,0.931787700166126
1,18,reward,23401,0.9396529397328904
1,18,reward,23601,1.003429547880354
1,18,reward,23801,1.0197564511218618
1,18,reward,24001,0.8747191128176224
1,18,reward,24201,0.7102621517868396
1,18,reward,24401,0.6189232667084832
1,18,reward,24601,0.5881235609850202
1,18,reward,24801,0.5273795932006641
1,19,neutral,15001,0.7597774346473938
1,19,neutral,15201,0.8229764605929833
1,19,neutral,15401,0.78920223304064
1,19,neutral,15601,0.6267181711691623
1,19,neutral,15801,0.5638605097123283
1,19,neutral,16001,0.5639919763853121
1,19,neutral,16201,0.6021463847514518
1,19,neutral,16401,0.7073069316325934
1,19,neutral,16601,0.7754414621387206
1,19,neutral,16801,0.7169300176976008
1,19,neutral,17001,0.6294944591647161
1,19,neutral,17201,0.6382569441410264
1,19,neutral,17401,0.5731990602816742
1,19,neutral,17601,0.4643496201040831
1,19,neutral,17801,0.4320624302595787
1,19,neutral,18001,0.4865210470341684
1,19,neutral,18201,0.4669492155392804
1,19,neutral,18401,0.44214337456662006
1,19,neutral,18601,0.388184068431608
1,19,neutral,18801,0.2540940918734568
1,19,neutral,19001,0.2052317739476635
1,19,neutral,19201,0.21128604439114285
1,19,neutral,19401,0.22886797894844443
1,19,neutral,19601,0.29046018773533755
1,19,neutral,19801,0.2832609482488201
1,19,neutral,20001,0.31713343127143273
1,19,neutral,20201,0.4143512307753872
1,19,neutral,20401,0.603541309674286
1,19,neutral,20601,0.7448507518432174
1,19,neutral,20801,0.7488140653682086
1,19,neutral,21001,0.730052325000586
1,19,neutral,21201,0.7626923063003624
1,19,neutral,21401,0.7841736437434811
1,19,neutral,21601,0.8352081076851741
1,19,neutral,21801,0.8111270868931081
1,19,neutral,22401,0.7492108565978249
1,19,neutral,22601,0.7127300767857759
1,19,neutral,22801,0.4188513282331786
1,19,neutral,23001,0.25148838288179304
1,19,neutral,23201,0.1475247267977194
1,19,neutral,23401,0.14843685625699404
1,19,neutral,23601,0.1374708901375283
1,19,neutral,23801,0.13489544324542366
1,19,neutral,24001,0.0983993871282518
1,19,neutral,24201,0.05922798480192837
1,19,neutral,24401,0.07759474983777898
1,19,neutral,24601,0.10142419189302312
1,19,neutral,24801,0.09102043625714706
1,20,reward,15001,0.4420303688629993
1,20,reward,15201,0.48869549723456535
1,20,reward,15401,0.5655218386048398
1,20,reward,15601,0.5703353586938198
1,20,reward,15801,0.6118691611822052
1,20,reward,16001,0.60553201580671
1,20,reward,16201,0.598573684021893
1,20,reward,16401,0.6334454400627728
1,20,reward,16601,0.6519324207082671
1,20,reward,16801,0.6194056326024382
1,20,reward,17001,0.64234051585984
1,20,reward,17201,0.7923379996818833
1,20,reward,17401,0.9091376297490894
1,20,reward,17601,0.9019094620311024
1,20,reward,17801,0.9620885278771996
1,20,reward,18001,1.0452348139068053
1,20,reward,18201,1.057155522969707
1,20,reward,18401,1.0523325143886766
1,20,reward,18601,1.1040037733628714
1,20,reward,18801,1.1638308582523016
1,20,reward,19001,1.0487070714367857
1,20,reward,19201,0.8972964535324811
1,20,reward,19401,0.8769907448717732
1,20,reward,19601,0.9009843202297508
1,20,reward,19801,1.0178297084288257
1,20,reward,20001,1.1223172602646774
1,20,reward,20201,1.1406026060796746
1,20,reward,20401,1.1699870088131623
1,20,reward,20601,1.213308455481472
1,20,reward,20801,1.1765322932280398
1,20,reward,21001,1.1274270106028403
1,20,reward,21201,1.1953995058451818
1,20,reward,21401,1.2598364571443388
1,20,reward,21601,1.1495958674070006
1,20,reward,21801,1.0156982708993951
1,20,reward,22001,1.0163271317020792
1,20,reward,22201,1.0680850313338168
1,20,reward,22401,1.0968120987236218
1,20,reward,22601,1.0459075871963026
1,20,reward,22801,0.9807354810862804
1,20,reward,23001,1.0247934876831
1,20,reward,23201,0.9714565939744492
1,20,reward,23401,0.944021931790144
1,20,reward,23601,0.9406034133389652
1,20,reward,23801,0.9866947973127173
1,20,reward,24001,1.036799022648143
1,20,reward,24201,1.1234135027614276
2,1,neutral,15001,0.068595340000283
2,1,neutral,15201,-0.01354475191597398
2,1,neutral,15401,-0.02149880312732984
2,1,neutral,15601,-0.03179148070043865
2,1,neutral,15801,-0.00559767384345904
2,1,neutral,16001,0.00637708733273441
2,1,neutral,16201,-0.06124102386964111
2,1,neutral,16401,-0.00907345269741756
2,1,neutral,16601,-0.0151446111924986
2,1,neutral,16801,-0.09096061179517244
2,1,neutral,17001,-0.1760693685560003
2,1,neutral,17201,-0.2901684060394696
2,1,neutral,17401,-0.19790733583202225
2,1,neutral,17601,-0.09049332880062327
2,1,neutral,17801,-0.068991207892578
2,1,neutral,18001,-0.0404373181258913
2,1,neutral,18201,-0.05599930436998827
2,1,neutral,18401,-0.12097509264382306
2,1,neutral,18601,-0.14486964863653518
2,1,neutral,18801,-0.09366049165214436
2,1,neutral,19001,-0.01431727415101817
2,1,neutral,19201,0.02380189829783311
2,1,neutral,19401,-0.09072765400329248
2,1,neutral,19601,-0.08678402001721207
2,1,neutral,19801,0.06980841690953997
2,1,neutral,20001,0.14096434403673558
2,1,neutral,20201,0.09809894847565992
2,1,neutral,20401,0.07930956142497034
2,1,neutral,20601,-0.00694700366089152
2,1,neutral,20801,-0.07344609988778927
2,1,neutral,21001,-0.00742946936758711
2,1,neutral,21201,0.06602444024501913
2,1,neutral,21401,0.1408256989255315
2,1,neutral,21601,0.21240977514441073
2,1,neutral,21801,0.2467044557595462
2,1,neutral,22001,0.21277849919288833
2,1,neutral,22201,0.1842280062943704
2,1,neutral,22401,0.1983619568885655
2,1,neutral,22601,0.11772362105687242
2,1,neutral,22801,0.0583789582320108
2,1,neutral,23001,0.08606823258458182
2,1,neutral,23201,0.1168048119824676
2,1,neutral,23401,0.10056393577875256
2,1,neutral,23601,0.13374526606695178
2,1,neutral,23801,0.2242534282243732
2,1,neutral,24001,0.2419393756429039
2,1,neutral,24201,0.1560928165065358
2,1,neutral,24401,0.08376242635892964
2,1,neutral,24601,0.02335434120418158
2,1,neutral,24801,0.02071473971594947
2,2,reward,15001,0.3120332273990151
2,2,reward,15201,0.33006978621135097
2,2,reward,15401,0.3867580692814335
2,2,reward,15601,0.3358675849943983
2,2,reward,15801,0.29021701828634716
2,2,reward,16001,0.25983076426561197
2,2,reward,16201,0.30441047760466633
2,2,reward,16401,0.3595425608399733
2,2,reward,16601,0.3451577054285422
2,2,reward,16801,0.22656737343963423
2,2,reward,17001,0.12808335397699822
2,2,reward,17201,0.2293385657135608
2,2,reward,17401,0.2101891453406631
2,2,reward,17601,0.07868750552216242
2,2,reward,17801,0.16418136515396395
2,2,reward,18001,0.2920222204778636
2,2,reward,18201,0.24000424727587727
2,2,reward,18401,0.18272593050303784
2,2,reward,18601,0.2646761365414231
2,2,reward,18801,0.24757496966681652
2,2,reward,19001,0.1829035790484544
2,2,reward,19201,0.269026183863115
2,2,reward,19401,0.2598630751938093
2,2,reward,19601,0.15633854308646478
2,2,reward,19801,0.07676174777661318
2,2,reward,20001,0.08971439210854469
2,2,reward,20201,0.13143055638672468
2,2,reward,20401,0.1917804920852011
2,2,reward,20601,0.06636104253112966
2,2,reward,20801,-0.12428747521900228
2,2,reward,21001,-0.1111689732334908
2,2,reward,21201,-0.0454071011939668
2,2,reward,21401,-0.03640754463979843
2,2,reward,21601,-0.0748303171895899
2,2,reward,21801,0.03901251436489094
2,2,reward,22001,0.13605769207438573
2,2,reward,22201,0.03297448957724559
2,2,reward,22401,-0.20578617143691463
2,2,reward,22601,-0.376082033249194
2,2,reward,22801,-0.4097865690862276
2,2,reward,23001,-0.3813401935989066
2,2,reward,23201,-0.32929499156335185
2,2,reward,23401,-0.31203554525837335
2,2,reward,23601,-0.33204520937362125
2,2,reward,23801,-0.27507210972732044
2,2,reward,24001,-0.166546377944844
2,2,reward,24201,-0.11582646994279926
2,2,reward,24401,-0.13877121196748923
2,2,reward,24601,-0.2603188533769303
2,2,reward,24801,-0.3953399612678953
2,3,neutral,15001,-0.0181947221730644
2,3,neutral,15201,0.01548822367738663
2,3,neutral,15401,-0.01090534508578328
2,3,neutral,15601,-0.12022231245629536
2,3,neutral,15801,-0.2620093811014908
2,3,neutral,16001,-0.3062651597609419
2,3,neutral,16201,-0.23722071582999055
2,3,neutral,16401,-0.08774324870201101
2,3,neutral,16601,-0.1275826776857246
2,3,neutral,16801,-0.11264941758909924
2,3,neutral,17001,-0.03295902624839912
2,3,neutral,17201,0.02956218195223147
2,3,neutral,17401,-0.01030033440533211
2,3,neutral,17601,0.0186466935651863
2,3,neutral,17801,0.08282018111562021
2,3,neutral,18001,0.01673023693203193
2,3,neutral,18201,-0.00601705200590679
2,3,neutral,18401,0.00984525062163035
2,3,neutral,18601,0.08335152470837451
2,3,neutral,18801,0.22800268671751844
2,3,neutral,19001,0.24236689691834384
2,3,neutral,19201,0.1310168901700116
2,3,neutral,19401,0.08869761984940233
2,3,neutral,19601,0.0965553977884354
2,3,neutral,19801,0.12048523621481284
2,3,neutral,20001,0.09402802380736149
2,3,neutral,20201,0.09263926856516291
2,3,neutral,20401,0.12760032169440128
2,3,neutral,20601,-0.04729915757550365
2,3,neutral,20801,-0.24523018137301597
2,3,neutral,21001,-0.31751421521909096
2,3,neutral,21201,-0.28887439168181794
2,3,neutral,21401,-0.1314356729792848
2,3,neutral,21601,-0.06729576179802786
2,3,neutral,21801,-0.1305057985519512
2,3,neutral,22001,-0.06043546063278109
2,3,neutral,22201,0.0538718767250087
2,3,neutral,22401,0.02051525905081934
2,3,neutral,22601,-0.0053197535599094
2,3,neutral,22801,0.02853328798490436
2,3,neutral,23001,0.0937849562198906
2,3,neutral,23201,0.0939337437269221
2,3,neutral,23401,0.00632086991606383
2,3,neutral,23601,0.00504652170296215
2,3,neutral,23801,-5.305054521692823e-4
2,3,neutral,24001,-0.0253337498765274
2,3,neutral,24201,0.00746148792668199
2,3,neutral,24401,-0.06356054830869272
2,3,neutral,24601,-0.1123348388390552
2,3,neutral,24801,-0.08578166702702976
2,4,reward,15001,0.1846835915084342
2,4,reward,15201,0.07756907755611851
2,4,reward,15401,0.13225483795190052
2,4,reward,15601,0.1119689371506416
2,4,reward,15801,0.1114527206666595
2,4,reward,16001,0.2809652859823721
2,4,reward,16201,0.3925030171103688
2,4,reward,16401,0.4080588727956769
2,4,reward,16601,0.39504237911224593
2,4,reward,16801,0.44826881596799006
2,4,reward,17001,0.5175155408823444
2,4,reward,17201,0.4783988960016709
2,4,reward,17401,0.3888526327178085
2,4,reward,17601,0.4062423329875765
2,4,reward,17801,0.4707778914442934
2,4,reward,18001,0.3962821020814629
2,4,reward,18201,0.3778407799910464
2,4,reward,18401,0.2869025343126837
2,4,reward,18601,0.25080897975970556
2,4,reward,18801,0.21871385646262684
2,4,reward,19001,0.08093989011844753
2,4,reward,19201,0.13426346194048153
2,4,reward,19401,0.277440412109794
2,4,reward,19601,0.42103979581083506
2,4,reward,19801,0.5246307219699712
2,4,reward,20001,0.6227451745220028
2,4,reward,20201,0.6077926763284962
2,4,reward,20401,0.5740307663944589
2,4,reward,20601,0.5530617527655735
2,4,reward,20801,0.4536648990313822
2,4,reward,21001,0.49579755031575046
2,4,reward,21201,0.6836699575357192
2,4,reward,21401,0.7326115410592865
2,4,reward,21601,0.5507692038429711
2,4,reward,21801,0.5388679702404197
2,4,reward,22001,0.620503794918805
2,4,reward,22201,0.6725835935363801
2,4,reward,22401,0.5622898336551307
2,4,reward,22601,0.4338536104691273
2,4,reward,22801,0.455935166795575
2,4,reward,23001,0.3800302315051523
2,4,reward,23201,0.3657826028321384
2,4,reward,23401,0.41440666330266
2,4,reward,23601,0.3932131735367676
2,4,reward,23801,0.4591159404661857
2,4,reward,24001,0.5208733451052453
2,4,reward,24201,0.5175274249597147
2,4,reward,24401,0.5741667495772187
2,4,reward,24601,0.6192305185090394
2,4,reward,24801,0.6323345032236397
2,5,reward,15001,0.5931001433162456
2,5,reward,15201,0.6714290924853377
2,5,reward,15401,0.7432087762682658
2,5,reward,15601,0.7478468208297445
2,5,reward,15801,0.7724169680977323
2,5,reward,16001,0.7034206141444241
2,5,reward,16201,0.625217342170325
2,5,reward,16401,0.5556046695069226
2,5,reward,16601,0.44982439618976544
2,5,reward,16801,0.348213067116462
2,5,reward,17001,0.24046681156645705
2,5,reward,17201,0.21478606946318907
2,5,reward,17401,0.21189349141545635
2,5,reward,17601,0.16893456152469094
2,5,reward,17801,0.22891934592811497
2,5,reward,18001,0.24977354000044727
2,5,reward,18201,0.2840637895798843
2,5,reward,18401,0.371445071303265
2,5,reward,18601,0.41101220229561775
2,5,reward,18801,0.4273771623079737
2,5,reward,19001,0.5395620641625718
2,5,reward,19201,0.4382027416806499
2,5,reward,19401,0.5297585446815078
2,5,reward,19601,0.6569473265326352
2,5,reward,19801,0.6782667534989412
2,5,reward,20001,0.7043472989502256
2,5,reward,20201,0.8145903334602486
2,5,reward,20401,0.8439420312151757
2,5,reward,20601,0.6224431395781689
2,5,reward,20801,0.4434408351864564
2,5,reward,21001,0.3554731632703271
2,5,reward,21201,0.36170242739603337
2,5,reward,21401,0.33098302434008836
2,5,reward,21601,0.3170731119646408
2,5,reward,21801,0.4033598924299926
2,5,reward,22001,0.4605685420551854
2,5,reward,22201,0.46664208320872047
2,5,reward,22401,0.4893687522212584
2,5,reward,22601,0.5327284808583037
2,5,reward,22801,0.4908409045077532
2,5,reward,23001,0.4966857028000446
2,5,reward,23201,0.6383572559686549
2,5,reward,23401,0.770772676094815
2,5,reward,23601,0.7986144086145135
2,5,reward,23801,0.8944904650886462
2,5,reward,24001,0.9786451210406024
2,5,reward,24201,0.9678678888118112
2,5,reward,24401,0.9493242190687412
2,5,reward,24601,0.948927652255204
2,5,reward,24801,0.8632785043066393
2,6,neutral,15001,0.7045183473719009
2,6,neutral,15201,0.6605318117120986
2,6,neutral,15401,0.6483450729678334
2,6,neutral,15601,0.55935275230973025
2,6,neutral,15801,0.521436656029563
2,6,neutral,16001,0.5003180970395721
2,6,neutral,16201,0.38911979915996425
2,6,neutral,16401,0.3729145981991536
2,6,neutral,16601,0.4492490647896093
2,6,neutral,16801,0.4890208315239724
2,6,neutral,17001,0.5392423152428738
2,6,neutral,17201,0.48332306408851344
2,6,neutral,17401,0.3684545553558865
2,6,neutral,17601,0.30764952051961314
2,6,neutral,17801,0.2902432765224261
2,6,neutral,18001,0.36117127144334327
2,6,neutral,18201,0.335977596098032
2,6,neutral,18401,0.2414023921555929
2,6,neutral,18601,0.2507463256962228
2,6,neutral,18801,0.24711482277713503
2,6,neutral,19001,0.2432777689515948
2,6,neutral,19201,0.2514904297633549
2,6,neutral,19401,0.2142101056843034
2,6,neutral,19601,0.2481401940891889
2,6,neutral,19801,0.3273585962191469
2,6,neutral,20001,0.34970728843425236
2,6,neutral,20201,0.32914399260401284
2,6,neutral,20401,0.44005223255543807
2,6,neutral,20601,0.4039660209202445
2,6,neutral,20801,0.20643677653099313
2,6,neutral,21001,0.21386870786049145
2,6,neutral,21201,0.34820188525653967
2,6,neutral,21401,0.5328766562124059
2,6,neutral,21601,0.5675286696583922
2,6,neutral,21801,0.537829815914135
2,6,neutral,22001,0.4018782137136414
2,6,neutral,22201,0.4218397458490011
2,6,neutral,22401,0.4983093829853403
2,6,neutral,22601,0.4676141478196008
2,6,neutral,22801,0.4844215231872813
2,6,neutral,23001,0.4945328772219952
2,6,neutral,23201,0.47118803538068466
2,6,neutral,23401,0.3666037736166861
2,6,neutral,23601,0.3078285117231757
2,6,neutral,23801,0.32575096071942
2,6,neutral,24001,0.35988307432645134
2,6,neutral,24201,0.37342322591956145
2,6,neutral,24401,0.4025555453969841
2,6,neutral,24601,0.4197333722586419
2,6,neutral,24801,0.3904813977487307
2,7,neutral,15001,0.07811602191100858
2,7,neutral,15201,0.1204366310135594
2,7,neutral,15401,0.12946816589954455
2,7,neutral,15601,0.15533223429018644
2,7,neutral,15801,0.13721167117115576
2,7,neutral,16001,0.06808530373177725
2,7,neutral,16201,0.02923551923092369
2,7,neutral,16401,0.13674367061410211
2,7,neutral,16601,0.20107448952823925
2,7,neutral,16801,0.21639658295844016
2,7,neutral,17001,0.2525135889546506
2,7,neutral,17201,0.2546488467144079
2,7,neutral,17401,0.2519327639625082
2,7,neutral,17601,0.2666760562287141
2,7,neutral,17801,0.2822922054848316
2,7,neutral,18001,0.2362054653282824
2,7,neutral,18201,0.20248739088406192
2,7,neutral,18401,0.23079266921159772
2,7,neutral,18601,0.17451928985452592
2,7,neutral,18801,0.20442909361948208
2,7,neutral,19001,0.28124564193167495
2,7,neutral,19201,0.20504690162423944
2,7,neutral,19401,0.1291857596118847
2,7,neutral,19601,0.08527249276402483
2,7,neutral,19801,0.01224328580805457
2,7,neutral,20001,-0.02275747012861157
2,7,neutral,20201,-0.08916679463460286
2,7,neutral,20401,-0.15970301159817435
2,7,neutral,20601,-0.28908174113368146
2,7,neutral,20801,-0.452652749806291
2,7,neutral,21001,-0.483247843009292
2,7,neutral,21201,-0.37110239023921426
2,7,neutral,21401,-0.2235557960999263
2,7,neutral,21601,-0.15005884163557404
2,7,neutral,21801,-0.1109504794190856
2,7,neutral,22001,-0.06262753334010396
2,7,neutral,22401,0.02544306300390632
2,7,neutral,22601,-0.0528483327234612
2,7,neutral,22801,-0.14913837086898943
2,7,neutral,23001,-0.10924053836576582
2,7,neutral,23201,-0.07117504482111804
2,7,neutral,23401,0.02146559580800849
2,7,neutral,23601,0.14989204159648944
2,7,neutral,23801,0.15447185109592612
2,7,neutral,24001,0.05551948673029331
2,7,neutral,24201,-0.01592239512586778
2,7,neutral,24401,-0.04527940108768864
2,7,neutral,24601,-0.09767905065954792
2,7,neutral,24801,-0.17194229720817486
2,8,reward,15001,0.4471026724182978
2,8,reward,15201,0.4890030641349295
2,8,reward,15401,0.5287501781800886
2,8,reward,15601,0.5450665864024633
2,8,reward,15801,0.5243373677103164
2,8,reward,16001,0.5182836576433747
2,8,reward,16201,0.4728739702205514
2,8,reward,16401,0.5273346635636136
2,8,reward,16601,0.549065136663738
2,8,reward,16801,0.4993508218836949
2,8,reward,17001,0.49387644009037335
2,8,reward,17201,0.5047386029192451
2,8,reward,17401,0.40918908128338616
2,8,reward,17601,0.2967345342174576
2,8,reward,17801,0.260578521439614
2,8,reward,18001,0.18830896334759095
2,8,reward,18201,0.13269158266870887
2,8,reward,18401,0.08546525038572232
2,8,reward,18601,0.02618905059814021
2,8,reward,18801,-0.05295936061898526
2,8,reward,19001,-0.08852689137798177
2,8,reward,19201,-0.101273391051142
2,8,reward,19401,-0.09944037765102844
2,8,reward,19601,-0.08967712586559412
2,8,reward,19801,-0.05875947317513933
2,8,reward,20001,-0.05573378850055458
2,8,reward,20201,-0.07523013114161142
2,8,reward,20401,-0.07132657762646008
2,8,reward,20601,-0.06136201411827947
2,8,reward,20801,-0.07023338191556167
2,8,reward,21001,0.00814767652254341
2,8,reward,21201,0.16941422424539743
2,8,reward,21401,0.3397142289372617
2,8,reward,21601,0.352901667582159
2,8,reward,21801,0.36798871423623813
2,8,reward,22001,0.4115598542018813
2,8,reward,22201,0.4711198234427098
2,8,reward,22401,0.5342832385444658
2,8,reward,22601,0.49684454368305225
2,8,reward,22801,0.45333253056516915
2,8,reward,23001,0.4853044228558097
2,8,reward,23201,0.4361531787397277
2,8,reward,23401,0.3215784237800512
2,8,reward,23601,0.2628811338690188
2,8,reward,23801,0.2043411618251652
2,8,reward,24001,0.19409469894335765
2,8,reward,24201,0.17410486042843337
2,8,reward,24401,0.14350300913499667
2,8,reward,24601,0.06356545826925813
2,8,reward,24801,0.0411076574998877
2,9,neutral,15001,0.2566244644220555
2,9,neutral,15201,0.18646962359620783
2,9,neutral,15401,0.18924871275541735
2,9,neutral,15601,0.2498610429777284
2,9,neutral,15801,0.25335996604016536
2,9,neutral,16001,0.223883299469319
2,9,neutral,16201,0.204352356854595
2,9,neutral,16401,0.22509959333180685
2,9,neutral,16601,0.24035297709970932
2,9,neutral,16801,0.21796362315957005
2,9,neutral,17001,0.20005774825127431
2,9,neutral,17201,0.17837123605741595
2,9,neutral,17401,0.14595641994239542
2,9,neutral,17601,0.14066013160751312
2,9,neutral,17801,0.19779463873049832
2,9,neutral,18001,0.19938996386170865
2,9,neutral,18201,0.1792085646045907
2,9,neutral,18401,0.1138634533260237
2,9,neutral,18601,0.1533207494000656
2,9,neutral,18801,0.12858196341571015
2,9,neutral,19001,0.0384916287832289
2,9,neutral,19201,0.02242741080014724
2,9,neutral,19401,0.03680851602585354
2,9,neutral,19601,0.02900308278151789
2,9,neutral,19801,0.01034974912765923
2,9,neutral,20001,-0.00467224312311616
2,9,neutral,20201,0.04489425577960217
2,9,neutral,20401,-0.03867097423092384
2,9,neutral,20601,-0.14948255518538997
2,9,neutral,20801,-0.29455612471512527
2,9,neutral,21001,-0.24915060789230475
2,9,neutral,21201,-0.18874261843565315
2,9,neutral,21401,-0.14801468923814382
2,9,neutral,21601,-0.04353307427933989
2,9,neutral,21801,0.08763663174183964
2,9,neutral,22001,0.06738660303712662
2,9,neutral,22201,0.13329886095526572
2,9,neutral,22401,0.20893605256260964
2,9,neutral,22601,0.16449230983920868
2,9,neutral,22801,0.10250842340008004
2,9,neutral,23001,0.03341068275737408
2,9,neutral,23201,-0.05457624717025458
2,9,neutral,23401,-0.0821402323038277
2,9,neutral,23601,-0.05357251626739293
2,9,neutral,24001,0.08863422663028268
2,9,neutral,24201,0.136005302321045
2,9,neutral,24401,-0.04478188401888565
2,9,neutral,24601,-0.03786294678575826
2,9,neutral,24801,0.05516104341095142
2,10,reward,15001,0.3326290845903565
2,10,reward,15201,0.3896526493417766
2,10,reward,15401,0.4203084555926482
2,10,reward,15601,0.4226882056347725
2,10,reward,15801,0.4227417618158385
2,10,reward,16001,0.45883662978786555
2,10,reward,16201,0.4739964690815775
2,10,reward,16401,0.45308124320428594
2,10,reward,16601,0.4440545341741395
2,10,reward,16801,0.4018320266293948
2,10,reward,17001,0.42444105193459947
2,10,reward,17201,0.4754532052572352
2,10,reward,17401,0.4677948285606627
2,10,reward,17601,0.49125666474778135
2,10,reward,17801,0.4659328492653222
2,10,reward,18001,0.37797357875372023
2,10,reward,18201,0.4002246124089504
2,10,reward,18401,0.4360693471117156
2,10,reward,18601,0.37286250678164856
2,10,reward,18801,0.2894601952888267
2,10,reward,19001,0.32695131448427206
2,10,reward,19201,0.35758452952060193
2,10,reward,19401,0.3765349480145146
2,10,reward,19601,0.4084949279132857
2,10,reward,19801,0.3000885787102508
2,10,reward,20001,0.06635673756641271
2,10,reward,20201,0.00132070766579519
2,10,reward,20401,0.1085573658892354
2,10,reward,20601,0.1433188577198469
2,10,reward,20801,0.0549061031391692
2,10,reward,21001,0.16562526045518922
2,10,reward,21201,0.3596242366484595
2,10,reward,21401,0.4521303467874004
2,10,reward,21601,0.4472716913984434
2,10,reward,21801,0.4600525676832864
2,10,reward,22001,0.4743289431559184
2,10,reward,22201,0.45262897485531023
2,10,reward,22401,0.4258428307547333
2,10,reward,22601,0.4304151149195583
2,10,reward,22801,0.46294163876996136
2,10,reward,23001,0.48820208360454453
2,10,reward,23201,0.49323638594558
2,10,reward,23401,0.5021894583354792
2,10,reward,23601,0.5067826700534556
2,10,reward,23801,0.5030801163635744
2,10,reward,24001,0.5463842375417649
2,10,reward,24201,0.5772675184589714
2,10,reward,24401,0.5999597488954982
2,10,reward,24601,0.5527115342014508
2,10,reward,24801,0.5274149559337192
2,11,neutral,15001,0.14369960065779555
2,11,neutral,15201,0.1492770555267006
2,11,neutral,15601,0.02259745988085447
2,11,neutral,15801,-0.01382047972364787
2,11,neutral,16001,-0.1456662239635462
2,11,neutral,16201,-0.1609144184339936
2,11,neutral,16401,-0.2416771147676247
2,11,neutral,16601,-0.23382332265606215
2,11,neutral,16801,-0.12940247887766476
2,11,neutral,17001,-0.07234386069463944
2,11,neutral,17201,-0.09791743832655646
2,11,neutral,17401,-0.1335630778118841
2,11,neutral,17601,-0.16029478866961644
2,11,neutral,17801,-0.2052886788956617
2,11,neutral,18001,-0.14988999063841746
2,11,neutral,18201,-0.0533839081035052
2,11,neutral,18401,-0.01226189017596715
2,11,neutral,18601,-0.019572791460308
2,11,neutral,18801,-0.00159641154821084
2,11,neutral,19001,-0.01242491162387734
2,11,neutral,19201,-0.06000430300056614
2,11,neutral,19401,-0.02498425927777736
2,11,neutral,19601,-0.04287155165336366
2,11,neutral,19801,-0.03630638522243119
2,11,neutral,20001,0.01748459850774006
2,11,neutral,20201,-0.02088049066855456
2,11,neutral,20401,-0.08188017322074564
2,11,neutral,20601,-0.2175155758700164
2,11,neutral,20801,-0.3940052590490234
2,11,neutral,21001,-0.4521285658605328
2,11,neutral,21201,-0.3945999132100694
2,11,neutral,21401,-0.2510418914903519
2,11,neutral,21601,-0.157835238047746
2,11,neutral,21801,-0.13112722225552337
2,11,neutral,22001,-0.14944849664334803
2,11,neutral,22201,-0.16503739273119
2,11,neutral,22401,-0.16862454510188304
2,11,neutral,22601,-0.1532202643004158
2,11,neutral,22801,-0.14280853723212025
2,11,neutral,23001,-0.12830941607458263
2,11,neutral,23201,-0.16289830274421355
2,11,neutral,23401,-0.22645660780161536
2,11,neutral,23601,-0.2421909385116973
2,11,neutral,23801,-0.14023819278005042
2,11,neutral,24001,-0.08206014805719786
2,11,neutral,24201,-0.11462788154381824
2,11,neutral,24401,-0.0703896927128064
2,11,neutral,24601,-0.10999870144435205
2,11,neutral,24801,-0.13024379856934662
2,12,reward,15001,0.4573781541661295
2,12,reward,15201,0.516071134451427
2,12,reward,15401,0.5297281130935454
2,12,reward,15601,0.48634168340842937
2,12,reward,15801,0.4504981003792036
2,12,reward,16001,0.48686677777748166
2,12,reward,16201,0.4591554066421624
2,12,reward,16401,0.4504048757266142
2,12,reward,16601,0.4579849477222008
2,12,reward,16801,0.406029854225786
2,12,reward,17001,0.32742460854777167
2,12,reward,17201,0.28835014459368774
2,12,reward,17401,0.3166276926483967
2,12,reward,17601,0.2691888014464254
2,12,reward,17801,0.14817822959532048
2,12,reward,18001,0.05683938754308094
2,12,reward,18201,0.00454775629917897
2,12,reward,18401,0.01886432586456295
2,12,reward,18601,0.0378770554993002
2,12,reward,18801,0.05264788539756165
2,12,reward,19001,-0.08273927864950681
2,12,reward,19201,-0.09044323250220984
2,12,reward,19401,-0.1015779025346873
2,12,reward,19601,-0.25217067683325406
2,12,reward,19801,-0.3064148674742758
2,12,reward,20001,-0.16733738109275414
2,12,reward,20201,0.07350524612343051
2,12,reward,20401,0.23167450155509364
2,12,reward,20601,0.1288504130711987
2,12,reward,20801,0.05733322785601104
2,12,reward,21001,0.2167232479749139
2,12,reward,21201,0.39470847568993295
2,12,reward,21401,0.5067621110674465
2,12,reward,21601,0.5485069406475517
2,12,reward,21801,0.5841733220185359
2,12,reward,22001,0.6123787075488908
2,12,reward,22201,0.6674500562090309
2,12,reward,22401,0.7138599525866651
2,12,reward,22601,0.7623211019365201
2,12,reward,22801,0.782159171277463
2,12,reward,23001,0.8075779074970406
2,12,reward,23201,0.744956303173206
2,12,reward,23401,0.5624270241399942
2,12,reward,23601,0.5519345250886649
2,12,reward,23801,0.644520687745604
2,12,reward,24001,0.716007549110683
2,12,reward,24201,0.7702630877980272
2,12,reward,24401,0.8065333228233905
2,12,reward,24601,0.8573627660215348
2,12,reward,24801,0.8646373590850859
2,13,reward,15201,0.6602216462052931
2,13,reward,15401,0.488938941263163
2,13,reward,15601,0.2287289654830297
2,13,reward,15801,0.16174482397161463
2,13,reward,16001,0.16615953524147545
2,13,reward,16201,0.19684993964039735
2,13,reward,16401,0.2086713650465061
2,13,reward,16601,0.27085654121187275
2,13,reward,16801,0.2742582453824454
2,13,reward,17001,0.33570305072652723
